"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Turkey","TUR","Rural land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3330.875244","","","","","","","","","","3330.875244","","","","","","","","","","3330.875244","","","","","",
"Turkey","TUR","Rural land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.433932785","","","","","","","","","","0.433932785","","","","","","","","","","0.433932785","","","","","",
"Turkey","TUR","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","744.0805664","","","","","","","","","","744.0805664","","","","","","","","","","744.0805664","","","","","",
"Turkey","TUR","Urban land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.096935769","","","","","","","","","","0.096935769","","","","","","","","","","0.096935769","","","","","",
"Turkey","TUR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530868554","","","","","","","","","","0.530868554","","","","","","","","","","0.530868554","","","","","",
"Turkey","TUR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96220","96781","97342","97903","98464","99025","99586","100147","100708","101269","101830","102788","103746","104704","105662","106620","107702","108784","109866","110948","112030","113054","114078","115102","","117150",
"Turkey","TUR","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5021114041812","12.5750035731455","12.6478957421098","12.7207879110742","12.7936800800385","12.8665722490028","12.9394644179671","13.0123565869314","13.0852487558957","13.15814092486","13.2310330938243","13.3555084910931","13.4799838883619","13.6044592856308","13.7289346828996","13.8534100801684","13.9939971154971","14.1345841508257","14.2751711861544","14.415758221483","14.5563452568117","14.6893962033705","14.8224471499292","14.9554980964879","","15.2215999896054",
"Turkey","TUR","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.658996019031","12.8309221533314","12.6546954622664","12.6507047036848","12.87876916998","13.2008606505506","13.3300955983845","13.4023797897767","13.3676817389521","13.6350563442884","13.5782539641211","13.5725997449444","","",
"Turkey","TUR","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","593","","","","","593","","","","","593","","","","","593","","","","","593","","","","","593","","","","","593","","","","","593","","","","","593","","","","","593","","","","","593","","593","",
"Turkey","TUR","Land area (sq. km)","AG.LND.TOTL.K2","","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630",
"Turkey","TUR","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","723511.5","","","","","","","","","","723511.5","","","","","","","","","","723511.5","","","","","",
"Turkey","TUR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44090.15625","","","","","","","","","","44090.15625","","","","","","","","","","44090.15625","","","","","",
"Turkey","TUR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","18.462608091079","18.7380571527387","20.9391086001256","21.5690060443251","22.2155110943333","26.66625","30.9926162107736","35.0095467375062","37.9330981728826","42.2054612188924","47.097045399952","52.7247487584562","60.9599498884234","79.5206867771551","97.3406134575237","113.216555385729","127.687028687707","147.044540858974","155.921716192102","171.682180326576","179.502020955147","202.410430183065","216.189230249831","226.604766957799","236.751778816833","248.819936476912","254.576990866848","263.334947147583","269.433279742765","279.810930336349","284.226870996513","296.129966549727","304.841713982272","309.058490184173","315.106270787702","329.323243860651","360.12470675392","369.292115061991","380.769801062647","395.297154369177","","","","","","","","","","","","","","","",
"Turkey","TUR","Cereal production (metric tons)","AG.PRD.CREL.MT","","12729100","14728000","17487100","14454700","14756700","16511200","16962300","15963700","17185300","15989280","20915700","18719180","15708780","17066800","22211050","24459800","24322000","24363200","25750608","24418700","25526400","26558000","24491750","26314243","26493152","29358150","29282150","30893702","23498600","30201369","31147651","29157250","31749450","27014400","28133560","29344100","29760575","33186972","28885720","32248694","29570560","30830650","30806800","34140060","36464000","34636645","29250013","29279920","33569627","32764875","35195055","33371844","37475264","32707656","",
"Turkey","TUR","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","31.86","32.53","34.2","35.33","34.39","37.96","38.9","41.15","39.78","43.12","45.65","47.56","42.17","47.33","50.19","55.31","54.31","57.62","58.12","60.37","59.51","63.97","62.66","64.7","65.69","70.73","70.98","77.28","71.45","78.67","78.52","79.63","79.5","79.4","81.34","87.89","83.83","95.33","89.44","95.57","87.99","96.32","94.33","95.08","101.7","103.23","95.55","101.06","103.53","105.24","110.21","112.98","114.57","","",
"Turkey","TUR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","35.5","36.19","37.29","37.44","37.1","40.11","40.78","42.8","42.16","45.18","46.65","48.16","44.71","48.86","52.27","55.61","55.14","58.48","58.78","61.24","62.32","65.24","63.19","67.18","67.54","75.45","73.83","78.85","74.78","79.56","80.57","80.95","80.8","82.45","81.85","87.39","84.61","94.26","89.81","94.21","87.01","92.53","93.8","94.33","101.67","104","100.48","105.44","108.94","113.51","118.94","126.64","129.78","","",
"Turkey","TUR","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","46.25","47.53","47.65","47.7","48.47","50.47","50.99","51.48","52.94","52.87","53.86","54.03","55.98","58.39","61.84","62.23","64.35","65.75","65.28","66.3","71.24","69.73","68.25","80.22","79.01","85.32","80.81","83.05","83.7","83.23","84.41","83.23","85.03","88.16","85.64","86.48","90.29","90.57","92.16","91.53","86.71","83.75","94.77","97.15","99.43","103.42","111.06","109.26","112.89","126.41","134.94","153.83","163.2","","",
"Turkey","TUR","Surface area (sq. km)","AG.SRF.TOTL.K2","","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560","783560",
"Turkey","TUR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","989.4","1136","1343.4","1117.9","1138.6","1272.7","1303.4","1215.7","1291.7","1215","1573.5","1435.1","1238.1","1294.2","1632.4","1805.5","1791.7","1824.6","1880.1","1855.1","1871.7","1978.7","1838.4","1971.1","1931","2135.5","2137.4","2250.2","1742.1","2214.2","2239.5","2123.4","2255","1911.5","2037.9","2105.7","2131.5","2359.5","2075.2","2311","2127.2","2237.7","2298","2466.7","2626.1","2656.7","2359.5","2443.6","2783.1","2727.1","2969.9","2958.3","3256.7","2831.1","",
"Turkey","TUR","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.23471225528109","7.22452310460905","7.11931308682326","7.59087412650979","8.63911173879399","7.70164941608551","8.05365154539394","8.20230829130857","8.67715070781831","9.51518266823573","",
"Turkey","TUR","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2761506276151","23.7120965112488","20.5177671292551","21.6693944353519","24.0377380332234","23.1683367742585","24.1318951651055","26.6663512938171","26.9932084791109","25.8199141698492","",
"Turkey","TUR","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","178000000","165000000","301000000","347000000","506000000","1010000000","1169000000","1478000000","1608000000","1568000000","1649000000","1851000000","2218000000","2467000000","2887000000","3011000000","3425000000","3598000000","3637000000","3880000000","4154000000","4693000000","4504000000","4913000000","5466000000","5887000000","6838000000","7753000000","7040000000","7803000000","8260000000","9483000000","11073000000","13531000000","15257000000","13474000000","11690000000","11807000000","12197000000","13510000000","13476000000","",
"Turkey","TUR","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","3955000000","4938000000","5389000000","6193000000","4679000000","5182000000","8082000000","9035000000","9549000000","10061000000","11533000000","12495000000","12008000000","15179000000","15561000000","18356000000","25524000000","24165000000","26567000000","33603000000","26306000000","40113000000","48757000000","55664000000","54637000000","47751000000","61035000000","44190000000","53255000000","73519000000","101624000000","123395000000","146940000000","178279000000","212153000000","151771000000","197176000000","252690000000","248454000000","265991000000","257919000000","",
"Turkey","TUR","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6861924686192","13.4496250407564","13.3860227767752","13.2733224222586","11.9002141575505","10.0005035500277","11.9453117608099","11.6703722976489","12.5622556081498","14.1383519036183","",
"Turkey","TUR","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","3589000000","4502000000","4872000000","5506000000","4369000000","4815000000","7513000000","8567000000","8518000000","8895000000","10237000000","11162000000","10580000000","13484000000","13636000000","15891000000","22453000000","20947000000","22942000000","29655000000","22524000000","35089000000","42331000000","47158000000","44779000000","38802000000","52882000000","38092000000","47109000000","65883000000","91271000000","111445000000","134672000000","162210000000","193823000000","134494000000","177317000000","231552000000","227315000000","241696000000","232510000000","",
"Turkey","TUR","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11950000000","12268000000","16069000000","18330000000","17277000000","19859000000","21138000000","21139000000","24295000000","25399000000","",
"Turkey","TUR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124000000","275000000","242000000","186000000","173000000","119000000","107000000","167000000","362000000","439000000","531000000","647000000","729000000","648000000","816000000","680000000","741000000","785000000","677000000","",
"Turkey","TUR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","4133000000","5103000000","5690000000","6540000000","5185000000","6192000000","9251000000","10513000000","11157000000","11629000000","13182000000","14346000000","14226000000","17646000000","18448000000","21367000000","28949000000","27763000000","30204000000","37483000000","30460000000","44806000000","53261000000","60577000000","60103000000","53638000000","67873000000","51943000000","60295000000","81322000000","109884000000","132878000000","158013000000","191810000000","227410000000","165245000000","208866000000","264497000000","260651000000","279501000000","271395000000","",
"Turkey","TUR","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0627615062761","38.4740789044669","43.3878897255585","44.1953082378614","37.5817560919141","40.6767712372224","40.8222159144668","42.2962297175836","40.6174109899156","40.1118154258042","",
"Turkey","TUR","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9748953974895","24.3641995435279","22.7083203684112","20.8619749045281","26.480291717312","26.1543884384914","23.1005771596178","19.3670466909504","19.8271249228236","19.9692901295327","",
"Turkey","TUR","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","10000","10000","10000","9000000","10000","10000","15000000","27000000","65000000","56000000","49000000","113000000","110000000","251000000","367000000","645000000","870000000","497000000","143000000","480000000","780000000","1064000000","924000000","2106000000","2549000000","1553000000","1482000000","2370000000","4105000000","3627000000","7047000000","",
"Turkey","TUR","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1.66694700665088E-05","1.48732173640495E-05","1.32051535553541E-05","0.0103243225881569","1.10068137234038E-05","9.33329051630735E-06","0.00995511629007465","0.0179966606196406","0.0410200408279738","0.0310818016001174","0.03749325533716","0.0666721967033089","0.0606142242291152","0.132220330258516","0.136285770390647","0.258256738524364","0.326371329207217","0.253564585257022","0.0614962351090716","0.158413069049699","0.198895225950192","0.220299050578776","0.174044045069972","0.325424291034875","0.349016723758969","0.252703618819164","0.202689381208956","0.305903490008713","0.520368990585298","0.440574874951102","0.882607964290228","",
"Turkey","TUR","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","18000000","12000000","14000000","16000000","17000000","19000000","13000000","","1000000","21000000","16000000","20000000","15000000","22000000","19000000","36000000","25000000","25000000","","","","","","","","","","","","","","","315000000","522000000","619000000","468000000","523000000","563000000","623000000","799000000","811000000","",
"Turkey","TUR","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96000000","107000000","106000000","111000000","141000000","168000000","205000000","255000000","330000000","918000000","",
"Turkey","TUR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","-561000000","-1648000000","-2029000000","-3140000000","-1265000000","-1413000000","-3408000000","-1936000000","-952000000","-1923000000","-1439000000","-1013000000","-1465000000","-806000000","1596000000","938000000","-2625000000","250000000","-974000000","-6433000000","2631000000","-2338000000","-2437000000","-2638000000","2000000000","-925000000","-9920000000","3760000000","-626000000","-7554000000","-14198000000","-21449000000","-31837000000","-37779000000","-40192000000","-12010000000","-45312000000","-75008000000","-48535000000","-64658000000","-46526000000","",
"Turkey","TUR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-1.57584651068979","-3.69227676078188","-3.95669788629738","-5.35134715516425","-1.94176180542386","-1.58064148158814","-4.95425962604673","-2.72522445260094","-1.47490951373401","-3.11779121661465","-2.39873674257061","-1.50665691897822","-1.93455499585938","-0.924600445117161","1.75668747025525","0.875462650429629","-1.74214535076306","0.166635746478153","-0.614669534868407","-3.57052195881348","2.01315826106261","-1.37946545037466","-1.34288058587594","-1.38963040327476","0.742701745998077","-0.370368190907034","-3.72138343188","1.91831557458029","-0.269207294952999","-2.49302567416964","-3.62040310005234","-4.44097212017309","-5.99679682131243","-5.83770384188345","-5.50320916489622","-1.95426301482174","-6.19720731534427","-9.68152277576942","-6.15252349769974","-7.85406403765876","-5.82719144977539","",
"Turkey","TUR","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","-731000000","-1999000000","-2859000000","-3774000000","-2139000000","-762000000","-1974000000","-1287000000","-1027000000","-1514000000","-970000000","-1850000000","-1583000000","-1312000000","2111000000","1932000000","-3093000000","1198000000","-2164000000","-8655000000","4400000000","15000000","-938000000","-3625000000","1287000000","377000000","-12581000000","1633000000","-1384000000","-3065000000","-13360000000","-19485000000","-32064000000","-37272000000","-37520000000","-9087000000","-45131000000","-66025000000","-48247000000","-61958000000","-43230000000","",
"Turkey","TUR","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","-177000000","-164000000","-300000000","-341000000","-440000000","-976000000","-1118000000","-1426000000","-1488000000","-1466000000","-1503000000","-1553000000","-1877000000","-2085000000","-2513000000","-2327000000","-2508000000","-2663000000","-2625000000","-2745000000","-3264000000","-3204000000","-2927000000","-3013000000","-2985000000","-3537000000","-4002000000","-5000000000","-4554000000","-5557000000","-5609000000","-5839000000","-6655000000","-7108000000","-8368000000","-8310000000","-7212000000","-7855000000","-7163000000","-8986000000","-9213000000","",
"Turkey","TUR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","-1874000000","-2921000000","-2849000000","-3906000000","-1924000000","-2247000000","-4461000000","-3068000000","-1741000000","-2217000000","-1924000000","-1376000000","-1428000000","-1044000000","2020000000","-162000000","-4482000000","-2126000000","-2269000000","-7340000000","2885000000","-3532000000","-3607000000","-4136000000","-520000000","-2269000000","-10682000000","5773000000","1495000000","-3017000000","-9706000000","-17064000000","-27075000000","-32896000000","-34138000000","-6224000000","-39731000000","-69040000000","-42940000000","-57063000000","-38420000000","",
"Turkey","TUR","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","-2057000000","-3101000000","-2912000000","-3753000000","-2081000000","-2554000000","-4603000000","-3864000000","-2628000000","-2990000000","-2848000000","-2907000000","-2997000000","-3162000000","-1707000000","-4111000000","-9427000000","-7280000000","-8051000000","-14044000000","-4134000000","-13114000000","-10189000000","-14963000000","-13927000000","-9667000000","-21959000000","-3282000000","-6404000000","-13411000000","-22438000000","-32936000000","-40894000000","-46831000000","-52917000000","-24762000000","-56325000000","-89160000000","-65367000000","-79907000000","-63584000000","",
"Turkey","TUR","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","-170000000","-351000000","-830000000","-634000000","-874000000","651000000","1434000000","649000000","-75000000","409000000","469000000","-837000000","-118000000","-506000000","515000000","994000000","-468000000","948000000","-1190000000","-2222000000","1769000000","2353000000","1499000000","-987000000","-713000000","1302000000","-2661000000","-2127000000","-758000000","4489000000","838000000","1964000000","-227000000","515000000","2733000000","2966000000","232000000","9008000000","346000000","2796000000","3366000000","",
"Turkey","TUR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","-64000000","-114000000","-10000000","-27000000","-34000000","-75000000","-18000000","-95000000","-55000000","-46000000","-113000000","-99000000","-125000000","-106000000","-354000000","-663000000","-700000000","-783000000","-779000000","-622000000","-559000000","-772000000","-612000000","-554000000","-573000000","-138000000","-112000000","-2855000000","-939000000","-1222000000","-2005000000","-8967000000","-19261000000","-19941000000","-17302000000","-7032000000","-7617000000","-13806000000","-9177000000","-8830000000","-5716000000","",
"Turkey","TUR","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","-146000000","-282000000","-1178000000","-1386000000","-547000000","-623000000","-2411000000","-3917000000","-1158000000","-237000000","-570000000","-1634000000","6711000000","-3429000000","-1022000000","4515000000","593000000","-2465000000","-8023000000","-13437000000","-7415000000","-833000000","5014000000","-227000000","-16083000000","-22204000000","-41012000000","-23986000000","-20104000000","",
"Turkey","TUR","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","-552600489.50623","-1672077499.55009","-1727531963.74686","-2129491987.38155","-1337205153.12158","-1130724767.62432","-1300475562.73815","-361303644.33833","-747849154.99886","-632060661.42906","-1476529384.5124","-784487833.35663","539993481.12463","579625958.5","1153267878.8","2710381452.6","942912750","-1198656870.3","1484111298.5","308196617.479","202800785.34862","4660262042.53035","4543522429.01577","3343162280.54942","440932357.00188","5354475946.61905","-3933503327.50634","-12887509724.9127","-213570548.94065","4087111119.73263","4306722920.32263","23176211870.791","10621433195.4136","12051987654.3107","-2765542476.12982","919973978.419898","14970525342.5357","1007638318.36418","22820409267.2199","10774108488.3513","-484483477.920449","",
"Turkey","TUR","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","1490000000","1437000000","1120000000","1107000000","1099000000","1810000000","2171000000","2558000000","2277000000","1760000000","1988000000","1916000000","1840000000","2323000000","2089000000","3427000000","4365000000","5039000000","3920000000","3652000000","3010000000","4398000000","4097000000","4511000000","5505000000","4881000000","4764000000","2987000000","2433000000","1020000000","1117000000","1454000000","1893000000","2225000000","2314000000","2524000000","1631000000","1887000000","1568000000","1391000000","1107000000","",
"Turkey","TUR","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8000000","-61000000","-43000000","-51000000","-25000000","-58000000","-96000000","-70000000","",
"Turkey","TUR","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","109290000","156060000","210610000","165640000","38570000","21610000","17180000","-1860000","15610000","34440000","41180000","43360000","26860000","13960000","8860000","17410000","6610000","10110000","7520000","52300000","184880000","103820000","307440000","97670000","103590000","114590000","150780000","42130000","61670000","99480000","905680000","1206720000","372070000","457060000","358800000","439050000","274310000","56790000","71260000","118620000","87340000","126050000","384330000","144330000","281220000","362960000","411620000","540470000","220310000","836250000","337160000","521110000","604230000","607700000","817140000","",
